** VERSION: EYELINK II 1
** Reduced, de-identified Pyxations integration fixture
MSG 2400100 !CAL
MSG	2400101 beginning_of_target
MSG	2400107 RECCFG CR 1000 2 0 LR
MSG	2400107 ELCLCFG BTABLER
MSG	2400107 GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG	2400107 THRESHOLDS L 146 243  R 143 240
MSG	2400107 ELCL_PROC ELLIPSE  (5)
MSG	2400107 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	2400108 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
MSG	2400108 !MODE RECORD CR 1000 2 0 LR
2400367	 1061.7	  580.0	  666.0	 1092.7	  625.2	  643.0	.....
2400368	 1061.8	  580.3	  667.0	 1093.5	  627.0	  645.0	.....
2400369	 1062.0	  581.5	  669.0	 1093.1	  629.1	  647.0	.....
2400370	 1062.6	  582.5	  670.0	 1091.8	  631.5	  650.0	.....
2400371	 1063.2	  582.5	  670.0	 1090.4	  630.0	  650.0	.....
2400372	 1063.6	  581.6	  670.0	 1091.3	  627.7	  652.0	.....
2400373	 1063.4	  580.9	  670.0	 1093.5	  627.1	  653.0	.....
2400374	 1063.4	  580.7	  669.0	 1095.9	  628.3	  654.0	.....
2400375	 1064.2	  579.6	  668.0	 1095.0	  629.7	  654.0	.....
2400376	 1064.9	  578.3	  667.0	 1093.8	  629.2	  654.0	.....
2400377	 1065.5	  577.1	  668.0	 1093.4	  628.5	  653.0	.....
2400378	 1065.1	  576.3	  668.0	 1093.6	  625.1	  649.0	.....
2400379	 1064.5	  574.7	  668.0	 1092.9	  621.7	  645.0	.....
2400380	 1064.1	  573.2	  668.0	 1091.3	  618.4	  643.0	.....
2400381	 1063.8	  572.0	  668.0	 1090.3	  617.8	  643.0	.....
2400382	 1063.8	  572.7	  668.0	 1090.3	  617.2	  644.0	.....
2400383	 1064.6	  573.2	  668.0	 1090.3	  619.0	  646.0	.....
2400384	 1066.4	  574.0	  669.0	 1090.3	  621.2	  647.0	.....
2400385	 1067.8	  573.7	  671.0	 1092.3	  624.9	  650.0	.....
2400386	 1068.3	  573.7	  673.0	 1094.5	  626.4	  653.0	.....
2400387	 1067.6	  573.5	  673.0	 1095.8	  626.4	  655.0	.....
2400388	 1067.0	  573.6	  673.0	 1094.3	  623.5	  654.0	.....
2400389	 1066.7	  573.3	  673.0	 1092.7	  620.5	  653.0	.....
2400390	 1066.6	  572.0	  673.0	 1092.0	  618.6	  651.0	.....
2400391	 1066.6	  571.0	  673.0	 1091.9	  617.9	  649.0	.....
2400392	 1066.8	  571.6	  673.0	 1091.5	  617.7	  647.0	.....
2400393	 1067.1	  573.1	  674.0	 1091.3	  617.8	  647.0	.....
2400394	 1067.0	  573.2	  674.0	 1091.4	  619.2	  647.0	.....
2400395	 1067.2	  571.6	  674.0	 1092.0	  620.0	  646.0	.....
2400396	 1067.9	  571.7	  674.0	 1092.1	  618.6	  645.0	.....
2400397	 1069.4	  573.1	  674.0	 1091.0	  616.5	  645.0	.....
