13.7910 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
235.1816 	EXP 	slider: markerPos = 3.944444417953491
235.1982 	EXP 	slider: markerPos = 3.944444417953491
235.2060 	DATA 	Mouse:  Left button up, pos=(1215,441)
235.2149 	EXP 	slider: markerPos = 3.944444417953491
235.2316 	EXP 	slider: markerPos = 3.944444417953491
235.2362 	EXP 	window1: mouseVisible = False
235.2382 	EXP 	New trial (rep=0, index=3): OrderedDict([('t_image', 'stimuli/0003.jpg'), ('t_target', 'targets/cellphone.jpg'), ('is_target_present', 1)])
235.6793 	EXP 	eyetracker.clearEvents()
236.1806 	EXP 	eyetracker.setRecordingState(True)
236.1988 	EXP 	slider: autoDraw = False
236.1988 	EXP 	hourglass: autoDraw = False
236.1988 	EXP 	hourglass_2: autoDraw = False
236.1988 	EXP 	hourglass_3: autoDraw = False
236.1988 	EXP 	hourglass_4: autoDraw = False
236.1988 	EXP 	text: autoDraw = False
236.1988 	EXP 	trial_target: image = 'targets/cellphone.jpg'
236.1988 	EXP 	trial_target: image = 'targets/bell.jpg'
236.2149 	EXP 	trial_target: autoDraw = True
237.2149 	EXP 	trial_target: autoDraw = False
237.2149 	EXP 	trial_target: autoDraw = False
237.2149 	EXP 	fixationCross: autoDraw = True
238.4486 	EXP 	fixationCross: autoDraw = False
238.4486 	EXP 	fixationCross: autoDraw = False
238.4486 	EXP 	trial_image: image = 'stimuli/0088.jpg'
238.4486 	EXP 	trial_image: autoDraw = True
243.1523 	EXP 	eyetracker.setRecordingState(False)
243.1533 	DATA 	Keypress: left
243.1649 	EXP 	trial_image: autoDraw = False
243.6497 	EXP 	window1: mouseVisible = True
243.6817 	EXP 	slider: markerPos = None
243.6817 	EXP 	slider: markerPos = None
243.6817 	EXP 	slider: autoDraw = True
243.6817 	EXP 	hourglass: autoDraw = True
244.6483 	EXP 	hourglass_2: autoDraw = True
244.6816 	EXP 	hourglass: autoDraw = False
245.6483 	EXP 	hourglass_2: autoDraw = False
245.6483 	EXP 	hourglass_3: autoDraw = True
246.6158 	DATA 	Mouse: Left button down, pos=(953,451)
246.6316 	EXP 	slider: markerPos = 2.974074074998498
246.6483 	EXP 	hourglass_3: autoDraw = False
246.6483 	EXP 	hourglass_4: autoDraw = True
246.6483 	EXP 	slider: markerPos = 2.974074074998498
246.6650 	EXP 	slider: markerPos = 2.974074074998498
246.6816 	EXP 	slider: markerPos = 2.974074074998498
246.6983 	EXP 	slider: markerPos = 2.974074074998498
246.7151 	EXP 	slider: markerPos = 2.9777777772396803
246.7164 	DATA 	Mouse:  Left button up, pos=(955,447)
246.7316 	EXP 	slider: markerPos = 2.9777777772396803
246.7363 	EXP 	window1: mouseVisible = False
246.7384 	EXP 	New trial (rep=0, index=4): OrderedDict([('t_image', 'stimuli/0004.jpg'), ('t_target', 'targets/cup.jpg'), ('is_target_present', 0)])
246.8152 	EXP 	eyetracker.clearEvents()
247.3170 	EXP 	eyetracker.setRecordingState(True)
247.3322 	EXP 	slider: autoDraw = False
247.3322 	EXP 	hourglass: autoDraw = False
247.3322 	EXP 	hourglass_2: autoDraw = False
247.3322 	EXP 	hourglass_3: autoDraw = False
247.3322 	EXP 	hourglass_4: autoDraw = False
247.3322 	EXP 	text: autoDraw = False
247.3322 	EXP 	trial_target: image = 'targets/cup.jpg'
247.3322 	EXP 	trial_target: image = 'targets/bicycle.jpg'
247.3483 	EXP 	trial_target: autoDraw = True
248.3483 	EXP 	trial_target: autoDraw = False
248.3483 	EXP 	trial_target: autoDraw = False
248.3483 	EXP 	fixationCross: autoDraw = True
249.4650 	EXP 	fixationCross: autoDraw = False
249.4650 	EXP 	fixationCross: autoDraw = False
249.4650 	EXP 	trial_image: image = 'stimuli/0087.jpg'
249.4650 	EXP 	trial_image: autoDraw = True
252.7703 	EXP 	eyetracker.setRecordingState(False)
252.7712 	DATA 	Keypress: left
252.7817 	EXP 	trial_image: autoDraw = False
253.2664 	EXP 	window1: mouseVisible = True
253.2983 	EXP 	slider: markerPos = None
253.2983 	EXP 	slider: markerPos = None
253.2983 	EXP 	slider: autoDraw = True
253.2983 	EXP 	hourglass: autoDraw = True
254.2817 	EXP 	hourglass_2: autoDraw = True
254.2983 	EXP 	hourglass: autoDraw = False
254.8495 	DATA 	Mouse: Left button down, pos=(1226,444)
254.8650 	EXP 	slider: markerPos = 3.985185205936432
254.8817 	EXP 	slider: markerPos = 3.985185205936432
254.8983 	EXP 	slider: markerPos = 3.985185205936432
254.9150 	EXP 	slider: markerPos = 3.985185205936432
254.9317 	EXP 	slider: markerPos = 3.985185205936432
254.9327 	DATA 	Mouse:  Left button up, pos=(1226,444)
254.9483 	EXP 	slider: markerPos = 3.985185205936432
254.9530 	EXP 	window1: mouseVisible = False
254.9552 	EXP 	New trial (rep=0, index=5): OrderedDict([('t_image', 'stimuli/0005.jpg'), ('t_target', 'targets/clock.jpg'), ('is_target_present', 1)])
255.0127 	EXP 	eyetracker.clearEvents()
255.5142 	EXP 	eyetracker.setRecordingState(True)
255.5322 	EXP 	slider: autoDraw = False
255.5322 	EXP 	hourglass: autoDraw = False
255.5322 	EXP 	hourglass_2: autoDraw = False
255.5322 	EXP 	hourglass_3: autoDraw = False
255.5322 	EXP 	hourglass_4: autoDraw = False
255.5322 	EXP 	text: autoDraw = False
255.5322 	EXP 	trial_target: image = 'targets/clock.jpg'
255.5322 	EXP 	trial_target: image = 'targets/sponge.jpg'
255.5484 	EXP 	trial_target: autoDraw = True
256.5484 	EXP 	trial_target: autoDraw = False
256.5484 	EXP 	trial_target: autoDraw = False
256.5484 	EXP 	fixationCross: autoDraw = True
260.4331 	EXP 	fixationCross: autoDraw = False
260.4331 	EXP 	fixationCross: autoDraw = False
260.4331 	EXP 	trial_image: image = 'stimuli/0080.jpg'
260.4331 	EXP 	trial_image: autoDraw = True
264.0181 	DATA 	Keypress: left
264.5369 	EXP 	eyetracker.setRecordingState(False)
264.5483 	EXP 	trial_image: autoDraw = False
265.0329 	EXP 	window1: mouseVisible = True
265.0482 	EXP 	slider: markerPos = None
265.0482 	EXP 	slider: markerPos = None
265.0482 	EXP 	slider: autoDraw = True
265.0482 	EXP 	hourglass: autoDraw = True
266.0316 	EXP 	hourglass_2: autoDraw = True
266.0483 	EXP 	hourglass: autoDraw = False
